No.;Data perangkat;Unit;Merk;Tipe;S/N;Lokasi;Data Pemeliharaan;IP
13;Bagtag printer;1;Zebra;GC 420 D;53J1 4100 2260;Counter1;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390 0572;Counter2;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4090 1473;Counter3;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4090 1491;Counter4;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4100 2273;Counter5;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390 0556;Counter6;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390 0581;Counter7;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390 0593;Counter8;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390 0611;Counter9;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390 0565;Counter10;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390 0643;Counter11;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390 0605;Counter12;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4100 2271;Counter13;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390 0568;Counter14;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390  0600;Counter15;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390  0647;Counter16;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390  0559;Counter17;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390  0590;Counter18;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390  0585;Counter19;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390  0607;Counter20;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390  0825;Counter21;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390 0554;Counter22;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390 0644;Counter23;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4320 1032;Counter24;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390 0555;Counter25;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4410 1106;Counter26;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4320 1016;Counter27;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390  0582;Counter28;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390  0617;Counter29;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390 0570;Counter30;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4320 1038;Counter31;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390  0599;Counter32;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390  0813;Counter33;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390  0665;Counter34;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4390  0574;Spare;;
;Bagtag printer;1;Zebra;GC 420 D;53J1 4410 1120;Spare;;
;;;;;;;;
14;UPS 1500VA;1;APC;BR1500GI;3B1428X 10822;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06506;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06551;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06269;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06589;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06590;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06522;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06587;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06594;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06582;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06515;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06585;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06521;Terpasang;;
